timestamp_ms,temp,hum,ldr
260025,25.80,53.00,3696
265025,25.80,53.00,3679
270025,25.80,53.00,3689
275025,25.80,53.00,3692
280025,25.80,53.00,3649
285025,25.80,53.00,3660
290025,25.80,53.00,3700
295025,25.80,53.00,3664
300025,25.80,53.00,3658
305025,25.80,53.00,3703
310025,25.80,53.00,3685
315025,25.80,53.00,3660
320025,25.80,53.00,3664
325025,25.80,53.00,3660
330025,25.80,53.00,3659
335025,25.80,53.00,3664
340025,25.80,53.00,3661
345025,25.80,53.00,3653
350025,25.80,53.00,3649
355025,25.80,53.00,3662
360025,25.80,53.00,3693
365025,25.40,53.00,3689
370025,25.30,53.00,3671
375025,25.30,53.00,3664
380025,25.30,53.00,3670
385025,25.30,53.00,3674
390025,25.30,53.00,3668
395025,25.30,53.00,3678
400025,25.30,53.00,3668
405025,25.30,53.00,3666
410025,25.30,53.00,3667
415025,25.30,53.00,3669
420025,25.30,53.00,3674
425025,25.30,53.00,3667
430025,25.30,53.00,3670
435025,25.30,53.00,3661
440025,25.50,53.00,3664
445026,25.70,53.00,3649
450025,25.80,53.00,3725
455025,25.80,53.00,3727
460025,25.80,53.00,3760
465025,25.80,53.00,3763
470025,25.80,53.00,3776
475025,25.80,53.00,3730
480025,25.80,53.00,3695
485025,25.80,53.00,3691
490025,25.80,53.00,3694
495026,25.70,53.00,3687
500025,25.60,53.00,3682
505025,25.60,53.00,3756
510025,25.60,53.00,3696
515025,25.60,53.00,3731
520025,25.40,53.00,3701
525025,25.30,53.00,3821
530025,25.30,53.00,3838
535025,25.50,53.00,3797
540026,25.70,53.00,3754
545025,25.80,53.00,3742
550025,25.80,53.00,3743
555026,25.70,53.00,3737
560026,25.70,53.00,3739
565025,25.80,53.00,3734
570025,25.80,53.00,3745
575026,25.70,53.00,3792
580025,25.80,53.00,3809
585025,25.80,53.00,3794
590025,25.80,53.00,3765
595025,25.80,53.00,3765
600025,25.80,53.00,3729
605025,25.80,53.00,3739
610025,25.80,53.00,3732
615025,25.80,53.00,3728
620025,25.80,53.00,3742
625025,25.80,53.00,3733
630025,25.80,53.00,3738
635025,25.80,53.00,3776
640025,25.80,53.00,3729
645025,25.80,53.00,3718
650025,25.80,53.00,3728
655025,25.80,53.00,3728
660025,25.60,53.00,3747
665025,25.30,53.00,3745
670025,25.30,53.00,3745
675025,25.30,53.00,3735
680025,25.30,53.00,3739
685025,25.30,53.00,3741
690025,25.30,53.00,3747
695025,25.30,53.00,3758
700025,25.30,53.00,3744
705025,25.30,53.00,3737
710025,25.30,53.00,3742
715025,25.30,53.00,3740
720025,25.30,53.00,3753
725025,25.30,53.00,3748
730025,25.30,53.00,3753
735025,25.30,53.00,3755
740025,25.30,53.00,3760
745025,25.30,53.00,3755
750025,25.30,53.00,3759
755025,25.30,53.00,3759
760025,25.30,53.00,3751
765025,25.30,53.00,3801
770025,25.30,53.00,3755
775025,25.30,53.00,3760
780025,25.30,53.00,3760
785025,25.30,53.00,3747
790025,25.30,53.00,3758
795025,25.30,53.00,3760
800025,25.30,53.00,3764
805025,25.30,53.00,3759
810025,25.30,53.00,3746
815025,25.30,53.00,3741
820025,25.30,53.00,3738
825025,25.40,53.00,3739
830025,25.80,53.00,3744
835025,25.80,53.00,3778
840025,25.80,53.00,3799
845025,25.80,53.00,3765
850025,25.80,53.00,3776
855025,25.80,53.00,3755
860025,25.80,53.00,3768
865025,25.80,53.00,3743
870025,25.80,53.00,3725
5026,25.30,53.00,3859
10025,25.30,53.00,3731
15025,25.30,53.00,3731
20025,25.30,53.00,3717
25025,25.30,53.00,3716
30025,25.30,53.00,3722
35025,25.30,53.00,3721
40025,25.30,53.00,3719
45025,25.30,53.00,3713
50025,25.30,53.00,3716
55025,25.30,53.00,3728
60025,25.30,53.00,3728
65025,25.30,53.00,3728
70025,25.30,53.00,3707
75025,25.30,53.00,3715
80025,25.30,53.00,3714
85025,25.30,53.00,3710
90025,25.30,53.00,3714
95025,25.30,53.00,3715
100025,25.30,53.00,3707
105025,25.30,53.00,3760
110025,25.30,53.00,3713
115025,25.30,53.00,3712
120025,25.30,53.00,3712
125025,25.30,53.00,3716
130025,25.30,53.00,3703
135025,25.30,53.00,3703
140025,25.30,53.00,3699
145025,25.30,53.00,3731
150025,25.30,53.00,3750
155025,25.30,53.00,3751
160025,25.30,53.00,3712
165025,25.30,53.00,3714
170025,25.30,53.00,3734
175025,25.30,53.00,3734
180025,25.30,53.00,3728
185025,25.30,53.00,3729
190025,25.30,53.00,3723
195025,25.30,53.00,3730
200025,25.30,53.00,3735
205025,25.30,53.00,3759
210025,25.30,53.00,3760
215025,25.30,53.00,3767
220025,25.30,53.00,3765
225025,25.30,53.00,3743
230025,25.30,53.00,3760
235025,25.30,53.00,3763
240025,25.30,53.00,3765
245025,25.30,53.00,3741
250025,25.30,53.00,3749
255025,25.30,53.00,3744
260025,25.30,53.00,3795
265025,25.30,53.00,3815
270025,25.30,53.00,3809
275025,25.30,53.00,3825
280025,25.30,53.00,3824
285025,25.30,53.00,3801
290025,25.30,53.00,3813
295025,25.30,53.00,3805
300025,25.30,53.00,3815
305025,25.30,53.00,3744
310025,25.30,53.00,3754
315025,25.30,53.00,3750
320025,25.30,53.00,3821
325025,25.30,53.00,3819
330025,25.30,53.00,3769
335025,25.30,53.00,3749
340025,25.30,53.00,3761
345025,25.30,53.00,3787
350025,25.30,53.00,3792
355025,25.30,53.00,3788
360025,25.30,53.00,3900
365025,25.30,53.00,3900
370025,25.30,53.00,3904
375025,25.30,53.00,3909
380025,25.30,53.00,3890
385025,25.30,53.00,3891
390025,25.30,53.00,3835
395025,25.30,53.00,3821
400025,25.30,53.00,3820
405025,25.30,53.00,3790
410025,25.30,53.00,3792
415025,25.30,53.00,3791
420025,25.30,53.00,3792
425025,25.30,53.00,3792
430025,25.30,53.00,3803
435025,25.30,53.00,3799
440025,25.30,53.00,3811
445025,25.30,53.00,3820
450025,25.30,53.00,3798
455025,25.30,53.00,3792
460025,25.30,53.00,3775
465025,25.30,53.00,3799
470025,25.30,53.00,3803
475025,25.30,53.00,3809
480025,25.30,53.00,3803
485025,25.30,53.00,3815
490025,25.30,53.00,3776
495025,25.30,53.00,3767
500025,25.30,53.00,3766
505025,25.30,53.00,3775
510025,25.30,53.00,3769
515025,25.30,53.00,3777
520025,25.30,53.00,3772
525025,25.30,53.00,3779
530025,25.30,53.00,3785
535025,25.30,53.00,3776
540025,25.30,53.00,3789
545025,25.30,53.00,3781
550025,25.30,53.00,3816
555025,25.30,53.00,3775
560025,25.30,53.00,3770
565025,25.30,53.00,3795
570025,25.30,52.00,3844
575025,25.30,52.00,3845
580025,25.30,52.00,3837
585025,25.30,52.00,3845
590025,25.30,52.00,3799
595025,25.30,52.00,3791
600025,25.30,53.00,3840
605025,25.30,53.00,3841
610025,25.30,53.00,3850
615025,25.30,53.00,3821
620025,25.30,53.00,3790
625025,25.30,53.00,3781
630025,25.30,53.00,3763
635025,25.80,53.00,3785
640025,25.80,53.00,3852
645025,25.80,53.00,3799
650025,25.80,53.00,3811
655025,25.80,53.00,3849
660025,25.80,53.00,3856
665025,25.80,53.00,3841
670025,25.80,53.00,3841
675025,25.80,52.00,3760
680025,25.80,52.00,3768
685025,25.80,52.00,3767
690025,25.80,52.00,3767
695025,25.80,52.00,3771
700025,25.80,52.00,3772
705025,25.80,52.00,3766
710025,25.80,52.00,3769
715025,25.80,52.00,3776
720025,25.80,52.00,3771
725025,25.80,52.00,3790
730025,25.80,52.00,3819
735025,25.80,52.00,3779
740025,25.80,52.00,3790
745025,25.80,52.00,3791
750025,25.80,52.00,3787
755025,25.80,52.00,3787
760025,25.80,52.00,3792
765025,25.80,52.00,3787
770025,25.80,52.00,3788
775025,25.80,52.00,3789
780025,25.80,52.00,3776
785025,25.80,52.00,3795
790025,25.80,52.00,3799
795025,25.80,52.00,3796
800025,25.80,52.00,3787
805025,25.80,52.00,3781
810025,25.80,52.00,3780
815025,25.80,52.00,3792
820025,25.80,52.00,3776
825025,25.80,52.00,3771
830025,25.80,52.00,3772
835025,25.80,52.00,3782
840025,25.80,52.00,3773
845025,25.80,52.00,3777
850025,25.80,52.00,3772
855025,25.80,52.00,3778
860025,25.80,52.00,3774
865025,25.80,52.00,3777
870025,25.80,52.00,3781
875025,25.80,52.00,3792
880025,25.80,52.00,3799
885025,25.80,52.00,3798
890025,25.80,52.00,3803
895025,25.80,52.00,3797
900025,25.80,53.00,3805
905025,25.80,53.00,3801
910025,25.80,52.00,3796
915025,25.80,52.00,3796
920025,25.80,52.00,3792
925025,25.80,52.00,3792
930025,25.80,52.00,3793
935025,25.80,52.00,3787
940025,25.80,52.00,3820
945025,25.80,52.00,3818
950025,25.80,52.00,3866
955025,25.80,52.00,3872
960025,25.80,52.00,3819
965025,25.80,52.00,3792
970025,25.80,52.00,3792
975025,25.80,53.00,3790
980025,25.80,53.00,3807
985025,25.80,53.00,3813
990025,25.80,53.00,3787
995025,25.80,53.00,3795
1000025,25.80,53.00,3781
1005025,25.80,53.00,3857
1010025,25.80,52.00,3847
1015025,25.80,52.00,3847
1020025,25.80,52.00,3825
1025025,25.80,52.00,3767
1030025,25.80,52.00,3770
1035025,25.80,52.00,3767
1040025,25.80,52.00,3767
1045025,25.80,52.00,3767
1050025,25.80,52.00,3763
1055025,25.80,52.00,3776
1060025,25.80,52.00,3760
1065025,25.80,52.00,3764
1070025,25.80,52.00,3770
1075025,25.80,52.00,3764
1080025,25.80,52.00,3766
1085025,25.80,52.00,3742
1090025,25.80,52.00,3734
1095025,25.80,52.00,3740
1100025,25.80,52.00,3722
1105025,25.80,52.00,3732
1110025,25.80,52.00,3741
1115025,25.80,52.00,3735
1120025,25.80,52.00,3739
1125025,25.80,52.00,3746
1130025,25.80,52.00,3733
1135025,25.80,52.00,3742
1140025,25.80,52.00,3742
1145025,25.80,52.00,3746
1150025,25.80,52.00,3741
1155025,25.80,52.00,3743
1160025,25.80,52.00,3732
1165025,25.80,52.00,3789
1170025,25.80,52.00,3794
1175025,25.80,52.00,3798
1180025,25.80,52.00,3740
1185025,25.80,52.00,3745
1190025,25.80,52.00,3739
1195025,25.80,52.00,3742
1200025,25.80,52.00,3771
1205025,25.80,52.00,3755
1210025,25.80,52.00,3745
1215025,25.80,51.00,3735
1220025,25.80,51.00,3737
1225025,25.80,51.00,3823
1230025,25.80,51.00,3769
1235025,25.80,51.00,3796
1240025,25.80,51.00,3817
1245025,25.80,52.00,3811
1250025,25.80,52.00,3827
1255025,25.80,52.00,3819
1260025,25.80,52.00,3824
1265025,25.80,52.00,3807
1270025,25.80,52.00,3819
1275025,25.80,52.00,3824
1280025,25.80,52.00,3814
1285025,25.80,52.00,3822
1290025,25.80,52.00,3823
1295025,25.80,52.00,3819
1300025,25.80,52.00,3808
1305025,25.80,52.00,3822
1310025,25.80,52.00,3803
1315025,25.80,52.00,3740
1320025,25.80,52.00,3744
1325025,25.80,52.00,3737
1330025,25.80,52.00,3738
1335025,25.80,52.00,3749
1340025,25.80,52.00,3765
1345025,25.80,52.00,3770
1350025,25.80,52.00,3759
1355025,25.80,52.00,3765
1360025,25.80,52.00,3951
1365025,25.80,52.00,3936
1370025,25.80,52.00,3807
1375025,25.80,52.00,3814
1380025,25.80,52.00,3801
1385025,25.80,52.00,3811
1390025,25.80,52.00,3812
1395025,25.80,52.00,3807
1400025,25.80,52.00,3807
1405025,25.80,52.00,3799
1410025,25.80,52.00,3803
1415025,25.80,52.00,3801
1420025,25.80,52.00,3792
1425025,25.80,52.00,3806
1430025,25.80,52.00,3813
1435025,25.80,52.00,3814
1440025,25.80,52.00,3813
1445025,25.80,52.00,3824
1450025,25.80,52.00,3812
1455025,25.80,52.00,3814
1460025,25.80,52.00,3811
1465025,25.80,52.00,3811
1470025,25.80,52.00,3814
1475025,25.80,52.00,3797
1480025,25.80,52.00,3798
1485025,25.80,52.00,3792
1490025,25.80,52.00,3806
1495025,25.80,52.00,3796
1500025,25.80,52.00,3801
1505025,25.80,52.00,3801
1510025,25.80,52.00,3802
1515025,25.80,52.00,3800
1520025,25.80,52.00,3801
1525025,25.80,52.00,3825
1530025,25.80,52.00,3792
1535025,25.80,52.00,3805
1540025,25.80,52.00,3821
1545025,25.80,52.00,3824
1550025,25.80,52.00,3824
1555025,25.80,52.00,3823
1560025,25.80,52.00,3824
1565025,25.80,52.00,3839
1570025,25.80,52.00,3829
1575025,25.80,52.00,3829
1580025,25.80,52.00,3829
1585025,25.80,52.00,3831
1590025,25.80,52.00,3829
1595025,25.80,52.00,3836
1600025,25.80,52.00,3826
1605025,25.80,52.00,3831
1610025,25.80,52.00,3823
1615025,25.80,52.00,3831
1620025,25.80,52.00,3827
1625025,25.80,52.00,3827
1630025,25.80,52.00,3824
1635025,25.80,52.00,3831
1640025,25.80,52.00,3831
1645025,25.80,52.00,3845
1650025,25.80,52.00,3846
1655025,25.80,53.00,3839
1660025,25.80,53.00,3843
1665025,25.80,53.00,3856
1670025,25.80,53.00,3853
1675025,25.80,53.00,3826
1680025,25.80,53.00,3837
1685025,25.80,53.00,3856
1690025,25.80,52.00,3861
1695025,25.80,52.00,3856
1700025,25.80,52.00,3854
1705025,25.80,52.00,3821
1710025,25.80,52.00,3900
1715025,25.80,52.00,3920
1720025,25.80,52.00,3920
1725025,25.80,52.00,3920
1730025,25.80,52.00,3923
1735025,25.80,51.00,3906
1740025,25.80,51.00,3920
1745025,25.80,51.00,3979
1750025,25.80,51.00,4023
1755025,25.80,51.00,4016
1760025,25.80,51.00,3927
1765025,25.80,51.00,4033
1770025,25.80,51.00,4044
1775025,25.80,51.00,3931
1780025,25.80,51.00,3931
1785025,25.80,51.00,4039
1790025,25.80,51.00,3939
1795025,25.80,51.00,3941
1800025,25.80,52.00,3939
1805025,25.80,52.00,3963
1810025,25.80,52.00,3939
1815025,25.80,52.00,3930
1820025,25.80,52.00,3911
1825025,25.80,52.00,3910
1830025,25.80,52.00,3913
1835025,25.80,52.00,3911
1840025,25.80,52.00,3919
1845025,25.80,51.00,3906
1850025,25.80,51.00,3907
1855025,25.80,51.00,3894
1860025,25.80,51.00,3898
1865025,25.80,51.00,3901
1870025,25.80,51.00,3890
1875025,25.80,51.00,3890
1880025,25.80,51.00,3895
1885025,25.80,51.00,3886
1890025,25.80,51.00,3889
1895025,25.80,51.00,3879
1900025,25.80,51.00,3888
1905025,25.80,51.00,3890
1910025,25.80,51.00,3891
1915025,25.80,51.00,3901
1920025,25.80,51.00,3888
1925025,25.80,51.00,3889
5026,25.30,52.00,4001
10025,25.30,52.00,3984
15025,25.30,52.00,3963
20025,25.30,51.00,3966
25025,25.30,51.00,3965
30025,25.30,51.00,3968
35025,25.30,51.00,3877
40025,25.30,51.00,3855
45025,25.30,51.00,3862
50025,25.30,51.00,3869
55025,25.30,51.00,3856
60025,25.30,51.00,3856
65025,25.30,51.00,3870
70025,25.30,51.00,3856
75025,25.30,51.00,3840
80025,25.30,51.00,3833
85025,25.30,51.00,3839
90025,25.30,51.00,3831
95025,25.30,51.00,3834
100025,25.30,51.00,3838
105025,25.30,51.00,3842
110025,25.30,51.00,3839
115025,25.30,51.00,3850
120025,25.30,51.00,3862
125025,25.30,51.00,3869
130025,25.30,51.00,3856
135025,25.30,51.00,3856
140025,25.30,51.00,3856
145025,25.30,51.00,3852
150025,25.30,51.00,3857
155025,25.30,51.00,3867
160025,25.30,51.00,3839
165025,25.30,51.00,3837
170025,25.30,51.00,3835
175025,25.30,51.00,3833
180025,25.30,51.00,3836
185025,25.30,51.00,3837
190025,25.30,51.00,3830
195025,25.30,51.00,3844
200025,25.30,51.00,3792
205025,25.30,51.00,3813
210025,25.30,51.00,3812
215025,25.30,51.00,3820
220025,25.30,51.00,3818
225025,25.30,51.00,3815
230025,25.30,51.00,3811
5026,25.30,51.00,3883
10025,25.30,51.00,3856
15025,25.30,51.00,3842
20025,25.30,51.00,3839
25025,25.30,51.00,3827
30025,25.30,51.00,3822
35025,25.30,51.00,3824
40025,25.30,51.00,3826
45025,25.30,52.00,3856
5026,25.30,52.00,3945
10025,25.30,51.00,3942
15025,25.30,51.00,3949
20025,25.30,51.00,3958
25025,25.30,51.00,3959
30025,25.30,51.00,3973
35025,25.30,51.00,3969
40025,25.30,51.00,3959
45025,25.30,51.00,3942
50025,25.30,51.00,3925
55025,25.30,51.00,3930
60025,25.30,51.00,4018
65025,25.30,51.00,3940
70025,25.30,51.00,3945
75025,25.30,51.00,3915
80025,25.30,51.00,3922
85025,25.30,51.00,3946
90025,25.30,51.00,3937
95025,25.30,51.00,3942
5026,25.30,51.00,3904
10025,25.30,51.00,3871
15025,25.30,51.00,3881
20025,25.30,51.00,3875
25025,25.30,51.00,3888
30025,25.30,51.00,3886
35025,25.30,51.00,3880
40025,25.30,51.00,3888
45025,25.30,52.00,3881
50025,25.30,52.00,3898
55025,25.30,51.00,4095
60025,25.30,51.00,4095
65025,25.30,52.00,3991
70025,25.30,51.00,3935
75025,25.30,51.00,3920
80025,25.30,51.00,3919
85025,25.30,51.00,4031
90025,25.30,51.00,4043
95025,25.30,51.00,4039
100025,25.30,51.00,3969
105025,25.30,51.00,3958
110025,25.30,51.00,3973
115025,25.30,51.00,3959
120025,25.30,51.00,3979
125025,25.30,51.00,3984
130025,25.30,51.00,4038
135025,25.30,51.00,4043
140025,25.30,51.00,3969
145025,25.30,51.00,4021
150025,25.30,51.00,4033
155025,25.30,51.00,4048
160025,25.30,51.00,3975
165025,25.30,51.00,3968
170025,25.30,51.00,3933
175025,25.30,51.00,3923
180025,25.30,51.00,3929
185025,25.30,51.00,3939
190025,25.30,51.00,4095
195025,25.30,51.00,4075
200025,25.30,51.00,4027
205025,25.30,51.00,3931
210025,25.30,51.00,3934
215025,25.30,51.00,3929
220025,25.30,51.00,3935
225025,25.30,51.00,3933
230025,25.30,51.00,3957
235025,25.30,51.00,3920
240025,25.30,51.00,3915
245025,25.30,51.00,3925
250025,25.30,51.00,3937
255025,25.30,51.00,3999
260025,25.30,51.00,3918
265025,25.30,51.00,3905
270025,25.30,51.00,3911
275025,25.30,51.00,3927
280025,25.30,51.00,3953
285025,25.30,51.00,3965
290025,25.30,51.00,3940
295025,25.30,51.00,3938
300025,25.30,51.00,3942
305025,25.30,51.00,3900
310025,25.30,51.00,3894
315025,25.30,51.00,3897
320025,25.30,51.00,3888
325025,25.30,51.00,3883
330025,25.30,51.00,3888
335025,25.30,51.00,3885
340025,25.30,51.00,3881
345025,25.30,51.00,3893
350025,25.30,51.00,3877
355025,25.30,50.00,3876
360025,25.30,50.00,3888
365025,25.30,50.00,3888
370025,25.30,50.00,3950
375025,25.30,50.00,3941
380025,25.30,50.00,3948
385025,25.30,50.00,3949
390025,25.30,50.00,3952
395025,25.70,50.00,3950
400025,25.80,50.00,3947
405025,25.80,50.00,3958
410025,25.80,50.00,3958
415025,25.80,50.00,3966
420025,25.80,50.00,3963
425025,25.80,50.00,3947
430025,25.80,50.00,3971
435025,25.80,50.00,3949
440025,25.80,50.00,3941
445025,25.80,50.00,3952
450025,25.80,50.00,3946
455025,25.80,50.00,3951
460025,25.80,50.00,3947
465025,25.80,50.00,3952
470025,25.80,50.00,3961
475025,25.80,50.00,3952
480025,25.80,50.00,3954
485025,25.80,50.00,3961
490025,25.80,50.00,3971
495025,25.80,50.00,3969
500025,25.80,50.00,3976
505025,25.80,50.00,3973
510025,25.80,50.00,3962
515025,25.80,50.00,3984
520025,25.80,50.00,3982
525025,25.80,50.00,3998
530025,25.80,50.00,3967
535025,25.80,50.00,3966
540025,25.80,50.00,3967
545025,25.80,50.00,3974
550025,25.80,50.00,3942
555025,25.80,49.00,3941
560025,25.80,49.00,3927
565025,25.80,49.00,3915
570025,25.80,49.00,3919
575025,25.80,49.00,3922
580025,25.80,49.00,3922
585025,25.80,49.00,3922
590025,25.80,49.00,3923
595025,25.80,49.00,3929
600025,25.80,49.00,3925
605025,25.80,49.00,3919
610025,25.80,49.00,3919
615025,25.80,49.00,3951
620025,25.80,49.00,3922
625025,25.80,49.00,3931
630025,25.80,49.00,3925
635025,25.80,49.00,3925
640025,25.80,49.00,3927
645025,25.80,49.00,3920
650025,25.80,49.00,3927
655025,25.80,49.00,3915
660025,25.80,49.00,3910
665025,25.80,49.00,3913
670025,25.80,49.00,3914
675025,25.80,49.00,3918
680025,25.80,49.00,3921
685025,25.80,49.00,3919
690025,25.80,49.00,3923
695025,25.80,49.00,3920
700025,25.80,49.00,3920
705025,25.80,49.00,3919
710025,25.80,49.00,3922
715025,25.80,49.00,3915
720025,25.80,49.00,3920
725025,25.80,49.00,3913
730025,25.80,49.00,3920
735025,25.80,49.00,3920
740025,25.80,49.00,3932
745025,25.80,49.00,3927
750025,25.80,49.00,3927
755025,25.80,49.00,3927
760025,25.80,49.00,3921
765025,25.80,49.00,3918
770025,25.80,49.00,3924
775025,25.80,49.00,3922
780025,25.80,49.00,3918
785025,25.80,49.00,3929
790025,25.80,49.00,3927
795025,25.80,49.00,3927
800025,25.80,49.00,3946
805025,25.80,49.00,3926
810025,25.80,49.00,3931
815025,25.80,49.00,3931
820025,25.80,49.00,3935
825025,25.80,49.00,3914
830025,25.80,49.00,3923
835025,25.80,49.00,3771
840025,25.80,49.00,3835
845025,25.80,49.00,3732
850025,25.80,49.00,3802
855025,25.80,49.00,3971
860025,25.80,49.00,4007
865025,25.80,49.00,3906
870025,25.80,49.00,3849
875025,25.80,49.00,3815
880025,25.80,49.00,3826
885025,25.80,49.00,3694
890025,25.80,49.00,3692
895025,25.80,49.00,3630
900025,25.80,49.00,3861
905025,25.80,49.00,3861
910025,25.80,49.00,3862
915025,25.80,49.00,3859
920025,25.80,49.00,3858
925025,25.80,49.00,3857
930025,25.80,49.00,3856
935025,25.80,49.00,3859
940025,25.80,49.00,3865
945025,25.80,49.00,3857
950025,25.80,49.00,3855
955025,25.80,49.00,3859
960025,25.80,49.00,3863
965025,25.80,49.00,3853
970025,25.80,49.00,3857
975025,25.80,49.00,3860
980025,25.80,49.00,3859
985025,25.80,49.00,3867
990025,25.80,49.00,3863
995025,25.80,49.00,3856
1000025,25.80,49.00,3857
1005025,25.80,49.00,3888
1010025,25.80,49.00,3888
1015025,25.80,49.00,3861
1020025,25.80,49.00,3857
1025025,25.80,49.00,3870
1030025,25.80,49.00,3863
1035025,25.80,49.00,3861
1040025,25.80,49.00,3859
1045025,25.80,49.00,3862
1050025,25.80,49.00,3863
1055025,25.80,49.00,3869
1060025,25.80,49.00,3867
1065025,25.80,49.00,3863
1070025,25.80,49.00,3861
1075025,25.80,49.00,3870
1080025,25.80,49.00,3865
1085025,25.80,49.00,3873
1090025,25.80,49.00,3861
1095025,25.80,49.00,3867
1100025,25.80,49.00,3870
1105025,25.80,49.00,3875
1110025,25.80,49.00,3876
1115025,25.80,49.00,3879
1120025,25.80,49.00,3887
1125025,25.80,49.00,3881
1130025,25.80,49.00,3881
1135025,25.80,49.00,3881
1140025,25.80,49.00,3887
1145025,25.80,49.00,3883
1150025,25.80,49.00,3886
1155025,25.80,49.00,3884
1160025,25.80,49.00,3916
1165025,25.80,49.00,3913
1170025,25.80,49.00,3910
1175025,25.80,49.00,3916
1180025,25.80,49.00,3904
1185025,25.80,49.00,3913
1190025,25.80,49.00,3914
1195025,25.80,49.00,3925
1200025,25.80,49.00,3920
1205025,25.80,49.00,3923
1210025,25.80,49.00,3920
1215025,25.80,49.00,3914
1220025,25.80,49.00,3920
1225025,25.80,49.00,3916
1230025,25.80,49.00,3908
1235025,25.80,49.00,3918
1240025,25.80,49.00,3911
1245025,25.80,49.00,3920
1250025,25.80,49.00,3924
1255025,25.80,49.00,3921
1260025,25.80,49.00,3919
1265025,25.80,49.00,3919
1270025,25.80,49.00,3915
1275025,25.80,49.00,3919
1280025,25.80,49.00,3922
1285025,25.80,49.00,3924
1290025,25.80,49.00,3937
1295025,25.80,49.00,3931
1300025,25.80,49.00,3938
1305025,25.80,49.00,3926
1310025,25.80,49.00,3932
1315025,25.80,49.00,3933
1320025,25.80,49.00,3926
1325025,25.80,49.00,3952
1330025,25.50,49.00,3945
1335025,25.30,49.00,3919
5026,25.30,49.00,3935
10025,25.30,49.00,3920
15025,25.30,49.00,3914
20025,25.30,49.00,3920
25025,25.30,49.00,3919
30025,25.30,49.00,3913
35025,25.30,49.00,3920
40025,25.30,49.00,3911
45025,25.30,49.00,3917
50025,25.30,49.00,3920
55025,25.30,49.00,3910
60025,25.30,49.00,3917
65025,25.30,49.00,3914
70025,25.30,49.00,3918
75025,25.30,49.00,3914
80025,25.30,49.00,3914
85025,25.30,49.00,3917
90025,25.30,49.00,3915
95025,25.30,49.00,3913
100025,25.30,49.00,3920
105025,25.30,49.00,3921
110025,25.30,49.00,3920
115025,25.30,49.00,3907
120025,25.30,49.00,3908
125025,25.30,49.00,3920
130025,25.30,49.00,3905
135025,25.30,49.00,3906
140025,25.30,49.00,3915
145025,25.30,49.00,3909
150025,25.30,49.00,3918
155025,25.30,49.00,3917
160025,25.30,49.00,3909
165025,25.30,49.00,3919
170025,25.30,49.00,3900
175025,25.30,49.00,3911
180025,25.30,49.00,3918
185025,25.30,49.00,3916
190025,25.30,49.00,3918
195025,25.30,49.00,3930
200025,25.30,49.00,3936
205025,25.30,49.00,1467
210025,25.30,49.00,1474
215025,25.30,49.00,1470
220025,25.30,49.00,1472
225025,25.30,49.00,1472
230025,25.30,49.00,1487
235025,25.30,49.00,1466
240025,25.30,49.00,1488
245025,25.30,49.00,1470
250025,25.80,49.00,1475
255025,25.80,49.00,1485
260025,25.80,49.00,1494
265025,25.80,49.00,1472
270025,25.80,49.00,1475
275025,25.80,49.00,2689
280025,25.80,49.00,1481
285025,25.80,49.00,1483
290025,25.80,49.00,1483
295025,25.80,49.00,1475
300025,25.80,49.00,1472
305025,25.80,49.00,1476
310025,25.80,49.00,1487
315025,25.80,49.00,1489
320025,25.80,49.00,1491
325025,25.80,49.00,1489
330025,25.80,49.00,1490
335025,25.80,49.00,1488
340025,25.80,49.00,1486
345025,25.80,49.00,1477
350025,25.80,49.00,1483
355025,25.80,49.00,1494
360025,25.80,49.00,1488
365025,25.80,49.00,1488
370025,25.80,49.00,1499
375025,25.80,49.00,1482
380025,25.80,49.00,1494
385025,25.80,49.00,1482
390025,25.80,49.00,1496
395025,25.80,49.00,1492
400025,25.80,49.00,1494
405025,25.80,49.00,1488
410025,25.80,49.00,1498
415025,25.80,49.00,1499
420025,25.80,49.00,1488
425025,25.80,49.00,1497
430025,25.80,49.00,1505
435025,25.80,49.00,1495
440025,25.80,49.00,1492
445025,25.80,49.00,1502
450025,25.80,49.00,1505
455025,25.80,49.00,1497
460025,25.80,49.00,1457
465025,25.80,49.00,1455
470025,25.80,49.00,1455
475025,25.80,49.00,1470
480025,25.80,49.00,1459
485025,25.80,49.00,1457
490025,25.80,49.00,1462
495025,25.80,49.00,1473
500025,25.80,49.00,1468
505025,25.80,49.00,1452
510025,25.80,49.00,1461
515025,25.80,49.00,1463
520025,25.80,49.00,1472
525025,25.80,49.00,1478
530025,25.80,49.00,1462
535025,25.80,49.00,1459
540025,25.80,49.00,1462
545025,25.80,49.00,1470
550025,25.80,49.00,1470
555025,25.80,49.00,1483
560025,25.80,49.00,1463
565025,25.80,49.00,1472
570025,25.80,49.00,1463
575025,25.80,49.00,1475
580025,25.80,49.00,1465
585025,25.80,49.00,1469
590025,25.80,49.00,1472
595025,25.80,49.00,1481
600025,25.80,49.00,1481
605025,25.80,49.00,1485
610025,25.80,49.00,1478
615025,25.80,49.00,1476
620025,25.80,49.00,1472
625025,25.80,49.00,1487
630025,25.80,49.00,1478
635025,25.80,49.00,1470
640025,25.80,49.00,1471
645025,25.80,49.00,1475
650025,25.80,49.00,1486
655025,25.80,49.00,1483
